北海道,札幌市白石区北郷６条３丁目５番２号,北白石小学校
北海道,札幌市白石区中央３条５丁目２番２２号,西白石小学校
北海道,札幌市白石区北郷３条１１丁目７－１,北都小学校
北海道,札幌市白石区菊水６条３丁目２番６５号,幌東小学校
北海道,札幌市白石区本通１５丁目北３番１号,平和通小学校
北海道,札幌市白石区南郷通２丁目南６番３５号,南白石小学校
北海道,札幌市白石区菊水元町２条３丁目２番１４号,菊水小学校
北海道,札幌市白石区川北４条２丁目２－１,川北小学校
北海道,札幌市白石区川下４条３丁目１－１,東川下小学校
北海道,札幌市白石区米里１条３丁目８－１,米里小学校
北海道,札幌市豊平区豊平５条７丁目１番２号,豊平小学校
北海道,札幌市豊平区豊平１条１２丁目１－１,東園小学校
北海道,札幌市豊平区水車町３丁目１－２２,旭小学校
北海道,札幌市豊平区月寒西２条５丁目１－１,月寒小学校
北海道,札幌市豊平区平岸２条１４丁目１番２８号,平岸小学校
北海道,札幌市豊平区平岸５条７丁目２番２１号,美園小学校
北海道,札幌市豊平区美園１条４丁目１－１,豊園小学校
北海道,札幌市豊平区西岡２条９丁目１－１,西岡小学校
北海道,札幌市豊平区中の島２条１丁目１番２２号,中の島小学校
北海道,札幌市豊平区月寒東３条１０丁目１番１号,月寒東小学校
北海道,札幌市豊平区月寒東１条１６丁目３－１,羊丘小学校
北海道,札幌市豊平区平岸４条１１丁目６番１号,東山小学校
北海道,札幌市豊平区平岸１条1５丁目２番,平岸西小学校
北海道,札幌市豊平区月寒東４条１８丁目１０番４３号,しらかば台小学校
北海道,札幌市豊平区月寒西４条８丁目２－１,南月寒小学校
北海道,札幌市豊平区美園５条２丁目２番１号,みどり小学校
北海道,札幌市豊平区福住３条５丁目１番１号,福住小学校
北海道,札幌市豊平区西岡４条１２丁目７番１号,西岡南小学校
北海道,札幌市豊平区平岸５条１８丁目１番１号,平岸高台小学校
北海道,札幌市豊平区月寒東１条１１丁目７番３２号,あやめ野小学校
北海道,札幌市豊平区西岡３条６丁目７－２０,西岡北小学校
北海道,札幌市豊平区平岸４条１８丁目１番２５号,平岸高台小学校のぞみ分校
北海道,札幌市南区川沿７条２丁目３番１号,藻岩小学校
北海道,札幌市南区南３１条西９丁目２番の１号,南小学校
北海道,札幌市南区定山渓温泉東４丁目３０８番地,定山渓小学校
北海道,札幌市南区簾舞１条４丁目２－１,簾舞小学校
北海道,札幌市南区常盤６条２丁目１０７番地,常盤小学校
北海道,札幌市南区石山５２８番地,藤の沢小学校
北海道,札幌市南区真駒内１４３番地,駒岡小学校
北海道,札幌市南区澄川５条４丁目１番１号,澄川小学校
北海道,札幌市南区澄川２条５丁目７－２,澄川西小学校
北海道,札幌市南区川沿２条３丁目７番１号,藻岩北小学校
北海道,札幌市南区藤野２条７丁目７番１号,藤野小学校
北海道,札幌市南区南沢３条２丁目１８の１,南の沢小学校
北海道,札幌市南区北ノ沢１７２７番地の５,北の沢小学校
北海道,札幌市南区川沿１８条２丁目１－１５,藻岩南小学校
北海道,札幌市南区澄川５条１３丁目７－１,澄川南小学校
北海道,札幌市南区石山東５丁目６番１号,石山東小学校
北海道,札幌市南区藤野４条６丁目２６－１,藤野南小学校
北海道,札幌市南区真駒内曙町２丁目,真駒内公園小学校
北海道,札幌市南区真駒内泉町３丁目,真駒内桜山小学校
北海道,札幌市南区石山１条１丁目１番１号,石山緑小学校
北海道,札幌市南区常盤２条３丁目,芸術の森小学校
北海道,札幌市西区琴似２条７丁目１番３０号,琴似小学校
北海道,札幌市西区八軒７条東１丁目１－１,琴似中央小学校
北海道,札幌市西区発寒１０条４丁目１番６２号,発寒小学校
北海道,札幌市西区山の手５条６丁目１番１号,山の手小学校
北海道,札幌市西区西野４条３丁目７番１号,手稲東小学校
北海道,札幌市西区宮の沢３条２丁目１番１号,手稲宮丘小学校
北海道,札幌市西区発寒５条７丁目１－２,発寒西小学校
北海道,札幌市西区八軒４条西１丁目１－８,八軒小学校
北海道,札幌市西区二十四軒２条３丁目１番３７号,二十四軒小学校
北海道,札幌市西区発寒２条４丁目１番地１号,発寒南小学校
北海道,札幌市西区発寒７条１３丁目２－１,西小学校
北海道,札幌市西区西野８条４丁目４番１号,西野小学校
北海道,札幌市西区発寒１５条２丁目２－１,発寒東小学校
北海道,札幌市西区西野８条７丁目１番１号,西野第二小学校
北海道,札幌市西区八軒３条西５丁目１番１号,八軒西小学校
北海道,札幌市西区福井６丁目１１番１号,福井野小学校
北海道,札幌市西区山の手１条９丁目６番１号,山の手南小学校
北海道,札幌市西区西野１条７丁目４番１号,西園小学校
北海道,札幌市西区八軒８条西６丁目１番１号,八軒北小学校
北海道,札幌市西区平和３条８丁目２－１,平和小学校
北海道,札幌市厚別区厚別中央４条３丁目６番１号,信濃小学校
北海道,札幌市厚別区厚別東２条４丁目５番１号,小野幌小学校
北海道,札幌市厚別区厚別南２丁目２１－２２,共栄小学校
北海道,札幌市厚別区厚別中央２条４丁目３番１号,ひばりが丘小学校
北海道,札幌市厚別区厚別西３条１丁目３－１,厚別西小学校
北海道,札幌市厚別区厚別北２条３丁目３番１号,厚別北小学校
北海道,札幌市厚別区大谷地東５丁目８－１,大谷地東小学校
北海道,札幌市厚別区厚別西４条３丁目１０番３０号,厚別通小学校
北海道,札幌市厚別区厚別東４条８丁目１番１号,厚別東小学校
北海道,札幌市厚別区もみじ台東４丁目,もみじの丘小学校
北海道,札幌市厚別区もみじ台西３丁目,もみじの森小学校
北海道,札幌市厚別区上野幌２条４丁目５番１号,ノホロの丘小学校
北海道,札幌市厚別区厚別南７丁目,新札幌わかば小学校
北海道,札幌市手稲区手稲本町３条２丁目６番１号,手稲中央小学校
北海道,札幌市手稲区金山３条２丁目８番６０号,手稲西小学校
北海道,札幌市手稲区手稲山口６５３番地２号,手稲北小学校
北海道,札幌市手稲区前田２条１２丁目１番２号,手稲鉄北小学校
北海道,札幌市手稲区曙１１条２丁目７番１号,手稲山口小学校
北海道,札幌市手稲区富丘１条６丁目４番１号,富丘小学校
北海道,札幌市手稲区前田６条１１丁目３番１号,前田小学校
北海道,札幌市手稲区前田１０条１８丁目４番１号,前田北小学校
北海道,札幌市手稲区新発寒６条６丁目３番１号,新陵小学校
北海道,札幌市手稲区稲穂４条５丁目１２－５,稲穂小学校
北海道,札幌市手稲区前田８条１２丁目２番１号,前田中央小学校
北海道,札幌市手稲区前田５条７丁目１－１,稲積小学校
北海道,札幌市手稲区新発寒２条２丁目１１１５番地３０７,新発寒小学校
北海道,札幌市手稲区西宮の沢２条４丁目１５番１号,西宮の沢小学校
北海道,札幌市手稲区新発寒５条４丁目２番１号,新陵東小学校
北海道,札幌市手稲区星置２条１丁目６の１,星置東小学校
北海道,札幌市清田区清田１条４丁目３番３０号,清田小学校
北海道,札幌市清田区有明１４１番地２,有明小学校
北海道,札幌市清田区里塚２条６丁目７－１,三里塚小学校
北海道,札幌市清田区北野３条２丁目１０の１,北野小学校
北海道,札幌市清田区清田５条２丁目１８－１,清田南小学校
北海道,札幌市清田区北野４条５丁目４番８０号,北野台小学校
北海道,札幌市清田区北野２条３丁目７番１号,北野平小学校
北海道,札幌市清田区清田７条３丁目１２番３０号,清田緑小学校
北海道,札幌市清田区平岡９条２丁目５番１号,平岡小学校
北海道,札幌市清田区美しが丘１条１丁目１－１０,真栄小学校
北海道,札幌市清田区平岡２条６丁目２番１号,平岡南小学校
北海道,札幌市清田区平岡５条３丁目,平岡中央小学校
北海道,札幌市清田区美しが丘２条５丁目１番１号,美しが丘小学校
北海道,札幌市清田区平岡公園東５丁目９番１号,平岡公園小学校
北海道,札幌市清田区美しが丘４条５丁目８－１,美しが丘緑小学校
北海道,函館市弥生町４番１６号,弥生小学校
北海道,函館市青柳町２２番１３号,青柳小学校
北海道,函館市大森町６番１１号,あさひ小学校
北海道,函館市新川町３０－２６,中部小学校
北海道,函館市大縄町２４番２６号,北星小学校
北海道,函館市八幡町１５番３０号,八幡小学校
北海道,函館市吉川町６番２２号,万年橋小学校
北海道,函館市港町１丁目２２番地１号,港小学校
北海道,函館市中島町３０番５号,中島小学校
北海道,函館市梁川町２３番４号,千代田小学校
北海道,函館市松陰町５番１０号,柏野小学校
北海道,函館市金堀町３番１号,大森浜小学校
北海道,函館市駒場町１番６号,駒場小学校
北海道,函館市深堀町１４－２,深堀小学校
北海道,函館市日吉町２丁目３４番１号,日吉が丘小学校
北海道,函館市日吉町４丁目５番５号,北日吉小学校
北海道,函館市湯川町３丁目４２番１号,湯川小学校
北海道,函館市高丘町３番２号,高丘小学校
北海道,函館市上湯川町２９５番地,上湯川小学校
北海道,函館市旭丘町１丁目３３番地の１,旭岡小学校
北海道,函館市鱒川町９１番地,鱒川小学校
北海道,函館市銭亀町３３９番地,東小学校
北海道,函館市石崎町４３８番地,石崎小学校
北海道,函館市桔梗１丁目１３番２号,桔梗小学校
北海道,函館市桔梗５丁目２５－５,中の沢小学校
北海道,函館市昭和４丁目３８番１号,北昭和小学校
北海道,函館市昭和１丁目５番５号,昭和小学校
北海道,函館市富岡町１丁目１８－１,亀田小学校
北海道,函館市赤川町３６７番地,赤川小学校
北海道,函館市美原２丁目２８番１号,中央小学校
北海道,函館市北美原１丁目９番１６号,北美原小学校
北海道,函館市鍛冶２丁目４６番４号,鍛神小学校
北海道,函館市神山町２３３番地の１,神山小学校
北海道,函館市東山２丁目３番１号,東山小学校
北海道,函館市本通１丁目４７－２,本通小学校
北海道,函館市本通３丁目１０番１号,南本通小学校
北海道,函館市小安町５４８番地１,戸井西小学校
北海道,函館市弁才町２７９－１,日新小学校
北海道,函館市中浜町７９番地,えさん小学校
北海道,函館市新八幡町８６番地１,椴法華小学校
北海道,函館市尾札部町１６０９－１,磨光小学校
北海道,函館市臼尻町５９５番地,臼尻小学校
北海道,函館市大船町２４番地,大船小学校
北海道,小樽市花園５丁目４番１号,花園小学校
北海道,小樽市富岡１丁目５番１号,稲穂小学校
北海道,小樽市長橋４丁目５番１号,長橋小学校
北海道,小樽市新富町９番１３号,潮見台小学校
北海道,小樽市高島５丁目６番１号,高島小学校
北海道,小樽市奥沢２丁目５番１号,奥沢小学校
北海道,小樽市見晴町５番２号,銭函小学校
北海道,小樽市忍路１－１７１,忍路中央小学校
北海道,小樽市桜１丁目１６番１号,桜小学校
北海道,小樽市新光２丁目６番１号,朝里小学校
北海道,小樽市塩谷２丁目１８番１号,塩谷小学校
北海道,小樽市春香町２１５番地,張碓小学校
北海道,小樽市幸４丁目２１番１号,幸小学校
北海道,小樽市桂岡町２３番１号,桂岡小学校
北海道,小樽市望洋台１丁目８番２５号,望洋台小学校
北海道,小樽市末広町５番１号,手宮中央小学校
北海道,小樽市花園５丁目２番２０号,山の手小学校
北海道,旭川市６条通５丁目,日章小学校
北海道,旭川市５条通２１丁目,朝日小学校
北海道,旭川市曙１条２丁目,青雲小学校
北海道,旭川市旭町１条６丁目２２６４番地,大有小学校
北海道,旭川市南２条通２２丁目,啓明小学校
北海道,旭川市大雪通８丁目,正和小学校
北海道,旭川市末広１条１丁目４番８号,春光小学校
北海道,旭川市春光６条６丁目１番１号,北鎮小学校
北海道,旭川市春光台４条４丁目,高台小学校
北海道,旭川市緑町１７丁目,近文小学校
北海道,旭川市東５条５丁目２－２４,東五条小学校
北海道,旭川市住吉５条１丁目１番１号,向陵小学校
北海道,旭川市４条西３丁目２番１号,新町小学校
北海道,旭川市豊岡３条１丁目２番２０号,東町小学校
北海道,旭川市大町１条１丁目,大町小学校
北海道,旭川市新富２条２丁目１１番３号,新富小学校
北海道,旭川市東光８条３丁目,千代田小学校
北海道,旭川市神居４条６丁目,神居小学校
北海道,旭川市神居町雨紛３８０番地,雨紛小学校
北海道,旭川市神居町富沢１３２番地,富沢小学校
北海道,旭川市神居町台場２７４番地,台場小学校
北海道,旭川市江丹別町中央,江丹別小学校
北海道,旭川市江丹別町嵐山１４３番地,嵐山小学校
北海道,旭川市永山５条１８丁目２－１,永山小学校
北海道,旭川市永山町１３丁目,永山東小学校
北海道,旭川市永山７条１１丁目１番４号,永山西小学校
北海道,旭川市東旭川南１条６丁目,旭川小学校
北海道,旭川市東旭川町米原７１３番地,旭川第一小学校
北海道,旭川市東光８条８丁目１番２８号,旭川第三小学校
北海道,旭川市東旭川町東桜岡７２,旭川第五小学校
北海道,旭川市豊岡１０条３丁目,豊岡小学校
北海道,旭川市神楽５条８丁目１番６号,神楽小学校
北海道,旭川市西神楽北２条３丁目,西神楽小学校
北海道,旭川市西御料１条２丁目,西御料地小学校
北海道,旭川市神楽岡１４条３丁目,神楽岡小学校
北海道,旭川市旭町１条１６丁目,北光小学校
北海道,旭川市８条通１３丁目,知新小学校
北海道,旭川市東光４条６丁目４番８号,東栄小学校
北海道,旭川市末広６条２丁目,末広小学校
北海道,旭川市豊岡８条６丁目,愛宕小学校
北海道,旭川市緑が丘３条４丁目１番地,緑が丘小学校
北海道,旭川市神居１条１７丁目１番３７号,神居東小学校
北海道,旭川市東光1７条６丁目３番１号,東光小学校
北海道,旭川市末広１条７丁目,陵雲小学校
北海道,旭川市忠和４条４丁目,忠和小学校
北海道,旭川市東鷹栖３線１０号,近文第一小学校
北海道,旭川市東鷹栖４線１６号２５０番地,近文第二小学校
北海道,旭川市永山９条６丁目１番２０号,永山南小学校
北海道,旭川市末広５条１１丁目,末広北小学校
北海道,旭川市神楽岡４条５丁目,緑新小学校
北海道,旭川市豊岡７条９丁目１番３号,愛宕東小学校
北海道,旭川市豊岡２条１０丁目１番１号,共栄小学校
北海道,室蘭市御前水町２丁目１６番１号,天沢小学校
北海道,室蘭市石川町２８２番地３６,喜門岱小学校
北海道,室蘭市八丁平４丁目４２－１,八丁平小学校
北海道,室蘭市東町３－１８－１,海陽小学校
北海道,室蘭市母恋北町２丁目１２番８号,地球岬小学校
北海道,室蘭市宮の森町１丁目５番５号,旭ヶ丘小学校
北海道,室蘭市港南町２丁目１０番１号,みなと小学校
北海道,室蘭市港北町４丁目１３番１号,蘭北小学校
北海道,室蘭市白鳥台２丁目２番１号,白蘭小学校
北海道,室蘭市水元町５番１号,天神小学校
北海道,釧路市城山１－１４－３５,城山小学校
北海道,釧路市武佐２丁目２７番１６号,湖畔小学校
北海道,釧路市桜ヶ岡２－４－２２,桜が丘小学校
北海道,釧路市鳥取北３丁目１３番２４号,鳥取小学校
北海道,釧路市双葉町４番１７号,共栄小学校
北海道,釧路市桜ヶ岡５丁目３番５２号,朝陽小学校
北海道,釧路市光陽町１５番１７号,光陽小学校
北海道,釧路市大楽毛４丁目１０番１１号,大楽毛小学校
北海道,釧路市緑ヶ岡４丁目８番７号,清明小学校
北海道,釧路市新富士町４丁目６番８号,新陽小学校
北海道,釧路市山花１４線１３２番地,山花小学校
北海道,釧路市愛国西１－２５－３,愛国小学校
北海道,釧路市鳥取北７丁目５番５号,鳥取西小学校
北海道,釧路市武佐４丁目３番４２号,武佐小学校
北海道,釧路市美原４丁目２番３８号,美原小学校
北海道,釧路市昭和中央３丁目１２番２号,昭和小学校
北海道,釧路市阿寒町富士見１丁目１７番１号,阿寒小学校
北海道,釧路市阿寒町阿寒湖温泉５－６－１,阿寒湖小学校
北海道,釧路市音別町中園２丁目１番地,音別小学校
北海道,釧路市興津３丁目１０番１３号,興津小学校
北海道,釧路市鶴野５８番５１５７,鶴野小学校
北海道,釧路市芦野１丁目１３番１号,芦野小学校
北海道,釧路市白樺台３丁目１９番２４号,東雲小学校
北海道,釧路市寿１丁目２番１６号,中央小学校
北海道,釧路市新川町３番７号,青葉小学校
北海道,釧路市浦見２丁目２番３８号,釧路小学校
北海道,帯広市西２３条南１丁目８３番地,西小学校
北海道,帯広市川西町西３線６６番地,川西小学校
北海道,帯広市清川町西３線１２７番地,清川小学校
北海道,帯広市広野町西１線１４９番地,広野小学校
北海道,帯広市大正町５５０番地の３,大正小学校
北海道,帯広市愛国町基線２３番地,愛国小学校
北海道,帯広市西８条南５丁目１番地,帯広小学校
北海道,帯広市東８条南１１丁目１番地,柏小学校
北海道,帯広市西４条南２３丁目１番地,明星小学校
北海道,帯広市西１４条南１７丁目２番地,緑丘小学校
北海道,帯広市西７条南１丁目２番地,北栄小学校
北海道,帯広市東５条南２０丁目１番地,光南小学校
北海道,帯広市東７条南２丁目１番地,東小学校
北海道,帯広市西１５条南３９丁目１番１号,稲田小学校
北海道,帯広市柏林台中町４丁目１番地,啓西小学校
北海道,帯広市西流西１丁目１番地１,豊成小学校
北海道,帯広市大空町３丁目１６番地,大空小学校
北海道,帯広市西１７条北１丁目４４番地２９,栄小学校
北海道,帯広市西１７条南６丁目１番地,若葉小学校
北海道,帯広市西１９条南３丁目２０番３号,広陽小学校
北海道,帯広市公園東町２丁目３番地,花園小学校
北海道,帯広市西１４条北７丁目３番地,啓北小学校
北海道,帯広市西２２条南３丁目３番地,開西小学校
北海道,帯広市西１９条南４丁目２４番地,明和小学校
北海道,帯広市西２２条南４丁目３番地,森の里小学校
北海道,帯広市西２４条南３丁目３９番地,つつじが丘小学校
北海道,北見市中央町３－５１,中央小学校
北海道,北見市大町１５９,東小学校
北海道,北見市とん田東町６８８番地,西小学校
北海道,北見市南仲町３丁目２番４０号,南小学校
北海道,北見市寿町６丁目１番２０号,北小学校
北海道,北見市上ところ２８番地,上常呂小学校
北海道,北見市相内町２８７番地,相内小学校
北海道,北見市上仁頃１０８番地,上仁頃小学校
北海道,北見市東相内町１７８番地,東相内小学校
北海道,北見市豊地２８５番地,豊地小学校
北海道,北見市大正６４－２,大正小学校
北海道,北見市若松１５５番地,若松小学校
北海道,北見市春光町６丁目４－５１,小泉小学校
北海道,北見市中央三輪８丁目１４番地,三輪小学校
北海道,北見市高栄西町９丁目３番２号,高栄小学校
北海道,北見市端野町三区１０３３番地３,端野小学校
北海道,北見市留辺蘂町栄町１８番地１,留辺蘂小学校
北海道,北見市常呂町字常呂５０３番地,常呂小学校
北海道,北見市常呂町字岐阜３２９番地,錦水小学校
北海道,北見市常呂町字豊川６３番地,川沿小学校
北海道,北見市錦町１８１番地の３,北光小学校
北海道,北見市緑町２丁目１－１,緑小学校
北海道,北見市美山町３６番地の８,美山小学校
北海道,夕張市清水沢清陵町１４番地,ゆうばり小学校
北海道,岩見沢市２条東５丁目１番地,岩見沢小学校
北海道,岩見沢市７条西１６丁目７番地３,中央小学校
北海道,岩見沢市９条東２丁目,南小学校
北海道,岩見沢市志文町１５８－２,志文小学校
北海道,岩見沢市幌向南２条１丁目１８０番地,幌向小学校
北海道,岩見沢市東町２条７丁目,東小学校
北海道,岩見沢市上志文町１０７番地１,メープル小学校
北海道,岩見沢市美園５条４丁目４番１号,美園小学校
北海道,岩見沢市かえで町２丁目１番１号,日の出小学校
北海道,岩見沢市緑町３丁目７番１号,第一小学校
北海道,岩見沢市上幌向南３条７丁目６２４番地,第二小学校
北海道,岩見沢市栗沢町南幸穂６６番地,栗沢小学校
北海道,岩見沢市稔町３０番地７,北真小学校
北海道,岩見沢市北村中央４７２５番地,北村小学校
北海道,網走市桂町１丁目１番１号,網走小学校
北海道,網走市向陽ヶ丘４丁目６７番地１,中央小学校
北海道,網走市新町１丁目３４番地,西小学校
北海道,網走市字呼人３３９番地３,呼人小学校
北海道,網走市鱒浦１丁目１１－１,南小学校
北海道,網走市潮見４丁目１１１番地,潮見小学校
北海道,網走市字藻琴２２５番地,東小学校
北海道,網走市字北浜２０１番地１３,白鳥台小学校
北海道,網走市字卯原内１８２番地１,西が丘小学校
北海道,留萌市寿町２丁目１０番地,留萌小学校
北海道,留萌市住之江町４丁目７３,東光小学校
北海道,留萌市元町３丁目８２番地,港北小学校
北海道,留萌市潮静３丁目１４６番地,潮静小学校
北海道,留萌市千鳥町３丁目２２番地,緑丘小学校
北海道,苫小牧市澄川町２丁目４番６号,澄川小学校
北海道,苫小牧市旭町１丁目７番１０号,苫小牧東小学校
北海道,苫小牧市矢代町３－７－１６,苫小牧西小学校
北海道,苫小牧市若草町１丁目４番５号,若草小学校
北海道,苫小牧市三光町２丁目６番５号,緑小学校
北海道,苫小牧市北光町３丁目８番２,北光小学校
北海道,苫小牧市字勇払１４９番地,勇払小学校
北海道,苫小牧市大成町２丁目３番２号,大成小学校
北海道,苫小牧市宮前町２丁目３０－２,錦岡小学校
北海道,苫小牧市字樽前１０２番地,樽前小学校
北海道,苫小牧市東開町６丁目１番１号,沼ノ端小学校
北海道,苫小牧市字植苗５０番地,植苗小学校
北海道,苫小牧市清水町２丁目１０番１６号,清水小学校
北海道,苫小牧市美園町４丁目２６番２号,美園小学校
北海道,苫小牧市日新町３丁目１番７号,日新小学校
北海道,苫小牧市日吉町４丁目１２－６,糸井小学校
北海道,苫小牧市桜木町３丁目８番６号,北星小学校
北海道,苫小牧市豊川町４丁目７－１４,豊川小学校
北海道,苫小牧市川沿町４丁目５番１号,泉野小学校
北海道,苫小牧市明野新町６－３－１,明野小学校
北海道,苫小牧市拓勇東町４丁目８番１号,拓勇小学校
北海道,苫小牧市ウトナイ北３丁目２番１号,ウトナイ小学校
北海道,苫小牧市拓勇西町３丁目８番１号,拓進小学校
北海道,稚内市宝来４丁目１番３５号,稚内中央小学校
北海道,稚内市緑１丁目１１番８号,稚内南小学校
北海道,稚内市潮見５丁目１番５号,稚内東小学校
北海道,稚内市声問５丁目７番２１号,声問小学校
北海道,稚内市大字声問村字恵北,増幌小学校
北海道,稚内市大字宗谷村字宗谷,宗谷小学校
北海道,稚内市宗谷岬１２番１２号,大岬小学校
北海道,稚内市大字宗谷村字富磯,富磯小学校
北海道,稚内市港４丁目９４,稚内港小学校
北海道,稚内市富岡４丁目３番３号,潮見が丘小学校
北海道,稚内市大字声問村字沼川,天北小学校
北海道,美唄市南美唄町下１８条３丁目,南美唄小学校
北海道,美唄市西４条北１丁目３番２号,中央小学校
北海道,美唄市東７条北１丁目３－１,東小学校
北海道,芦別市北２条東１丁目１番地,芦別小学校
北海道,芦別市上芦別町７９番地,上芦別小学校
北海道,江別市野幌代々木町３９番地,江別第二小学校
北海道,江別市豊幌４１９番地,豊幌小学校
北海道,江別市朝日町２５番地,江別太小学校
北海道,江別市大麻宮町２番地,大麻小学校
北海道,江別市見晴台１７番地の１,対雁小学校
北海道,江別市西野幌２５２番地,野幌小学校
